 Activity Identifier, Activity Default Currency, Activity Default Language, Humanitarian, Activity Title, Activity Description (General), Activity Description (Objectives), Activity Description (Target Groups), Activity Description (Others), Activity Status, Actual Start Date, Actual End Date, Planned Start Date, Planned End Date, Participating Organisation Role, Participating Organisation Type, Participating Organisation Name, Participating Organisation Identifier, Recipient Country Code, Recipient Country Percentage, Recipient Region Code, Recipient Region Percentage, Sector Vocabulary,Sector Vocabulary URI, Sector Code, Sector Percentage, Sector Narrative, Transaction Internal Reference, Transaction Type, Transaction Date, Transaction Value, Transaction Value Date, Transaction Description, Transaction Provider Organisation Identifier, Transaction Provider Organisation Type, Transaction Provider Organisation Activity Identifier, Transaction Provider Organisation Description, Transaction Receiver Organisation Identifier, Transaction Receiver Organisation Type, Transaction Receiver Organisation Activity Identifier, Transaction Receiver Organisation Description, Transaction Sector Vocabulary, Transaction Sector Vocabulary URI, Transaction Sector Code,Transaction Sector Narrative, Transaction Recipient Country Code, Transaction Recipient Region Code, Policy Marker Vocabulary, Policy Marker Code, Policy Marker Significance, Activity Scope, Budget Type, Budget Status, Budget Period Start, Budget Period End, Budget Value, Budget Value Date, Budget Currency, Related Activity Identifier, Related Activity Type, Contact Type, Contact Organization, Contact Department, Contact Person Name, Contact Job Title, Contact Telephone, Contact Email, Contact Website, Contact Mailing Address
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,167601,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,92487,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,845,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,360,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,750000,2021/06/30,USD,,,,,,,,,,,
3554-TP,USD,en,0,Trade Policy,"The project involves implementation of the Kenya Trade Policy including National Export Development and Promotion Strategy. Support will be directed to Kenya authorities to improve the trade regulatory environment thereby contributing to reduction of trade barriers for Improved Business Competitiveness. The project will also support focused interventions targeting binding constraints to export development, consolidation and penetration in markets of interest. ",,,,2,2018/07/01,,2018/07/01,2023/12/31,4,23,TradeMark East Africa,,KE,100,298,,1,,33120,34,,,3,2019/10/31,335959,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,33130,33,,,3,2020/01/31,135197,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,33110,33,,,3,2020/04/30,163192,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,69692,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,-2762,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,1306,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,150790,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,707040,2021/06/30,USD,,,,,,,,,,,
3551-WTO,USD,en,0,Implementation of World Trade Organisation  Agreements,Support to National Trade Facilitation Committee (NTFC) to fast track and report on the implementation of the WTO Trade Facilitation Agreement (TFA) and other WTO Agreements. Key intervention will include support to effective engagement within the NTFC framework as underlined in the WTO TFA and other WTO engagements contributing to achievement of policy and regulatory reforms for coherence with EAC regional integration aspirations.,,,,2,2018/01/01,,2018/01/01,2023/06/30,4,23,TradeMark East Africa,,KE,100,298,,1,,33120,34,,,3,2019/10/31,113140,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,33130,33,,,3,2020/01/31,39824,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,33110,33,,,3,2020/10/31,156000,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,0,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,325964,2021/06/30,USD,,,,,,,,,,,
3546-PPB,USD,en,0,Pharmacy and Poisons Board -Phase II,"1.	The Pharmacy and Poisons Board (PPB) is the Drug Regulatory Authority established under the Pharmacy and Poisons Act, Chapter 244 of the Laws of Kenya. 
2.	The Board regulates the Practice of Pharmacy, Manufacturing  and Trade in drugs and poisons. The Board aims to implement the appropriate regulatory measures to achieve the highest standards of safety, efficacy and quality for all drugs, chemical substances and medical devices, locally manufactured, imported, exported, distributed, sold, or used, to ensure the protection of the consumer as envisaged by the laws regulating drugs in force in Kenya.
3.	This funding is aimed at supporting the Pharmacy and Poisons Board in the following areas:

-	System Integration Support that shall enable PPB Information Management System interface with the Kenya National Single Window in the Import/Export and Port of Entry clearance process. This shall involve a system upgrade or enhancement of the Trade Affairs module within the PPB IMS.
-	System Integration Support that shall enable PPB Information Management System interface with EAC Regional Information Management System. The integration support shall include but not limited to the following areas:

a)	Information Sharing of the Medicine Registration and GMP Inspection registers.
b)	Joint Medicine Registration, Evaluation and approval.
c)	Joint GMP Application and Inspection",,,,1,2019/07/01,,2019/07/01,2022/06/30,4,23,TradeMark East Africa,,KE,100,298,,1,,33120,50,,,3,2020/10/31,57711,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2021/01/31,-6620,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,0,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,92851,2021/06/30,USD,,,,,,,,,,,
3539-TLIP,USD,en,0,Trade Logistics Information Pipeline  – Rail Freight Logistics Solution,"The project is designed to address operational challenges being faced by the three government entities responsible for coordinating the evacuation of cargo from Mombasa to Nairobi via the standard gauge railway line.  Some of these challenges include:
•	Lack of effective coordination between the three agencies to ensure seamless movement of cargo via the SGR line;
•	Lack of capability to provide real-time information and updates to shippers, clearing agents, transporters and the staff on the respective agencies on the status and position of cargo that is being evacuated via the SGR line;
•	Lack of solutions to provide for accurate location of cargo at the Mombasa Port and ICD-Embakasi to facilitate faster handling, mobility and clearance of cargo;
•	Lack of effective means to better manage truck traffic coming into and leaving the ICD-Embakasi facility;",,,,2,2018/05/01,,2018/05/01,2023/06/30,4,23,TradeMark East Africa,,KE,100,298,,1,,33120,50,,,3,2019/10/31,4770090,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/01/31,736,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/04/30,57000,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,85086,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,137069,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,4827827,2021/06/30,USD,,,,,,,,,,,
3538-ACA,USD,en,0,Digitization of Anti-Counterfeit Authority (ACA) Services,"This project aims at digitizing services at the Anti-Counterfeit Authority (ACA) in a bid to efficiently and effectively manage and eliminate the supply of counterfeit goods in the Kenyan market. The project entails the development of an online platform that will improve the efficiency of (among others); 

i) tracing and seizing of counterfeit goods;
ii) Disseminate relevant information and create public awareness on counterfeiting in Kenya; and
iii) Enhance coordination in the management if circulation of goods in the Kenyan market through improved information sharing among various government agencies involved in dealing with counterfeit goods

The project scope covers software solutions, hardware and implementation of change management activities. Key components include;
1.) Software solutions: Intelligent Quick Response Code System (QRC); IPR Recordal Code; Depot Enforcement and Case Management System; Counterfeit Goods Inventory Management System; Crowd-Based Counterfeit Reporting and Notification System; Integration
2.) Purchase of hardware components
Change Management and related activities",,,,2,2018/07/01,,2018/07/01,2022/06/30,4,23,TradeMark East Africa,,KE,100,298,,1,,33120,50,,,3,2019/10/31,228084,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/01/31,144358,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/04/30,16442,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,139096,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,439836,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,-4877,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,3745,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,1137782,2021/06/30,USD,,,,,,,,,,,
3537-iTTS,USD,en,0,Integrated Tea Trading System - iTTS,"The Integrated Tea Trading System (iTTS) project is aimed at developing and implementating interventions that will result in major improvements in the tea trading system in the region. iTTS will encompass the entire tea export process: pre-auction (from producers’ commitment to sell tea, tea dispatch, tea warehousing and tea catalogue management), auction (selling and buying of tea on the auction floor) and post-auction (tea payment management and tea post payment export processes). The project is being implemented together with the umbrella body of the East Africa Tea Traders Association (EATTA). ",,,,2,2017/01/01,,2017/01/01,2021/06/30,4,23,TradeMark East Africa,,KE,100,298,,1,,33120,50,,,3,2019/10/31,770112,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/01/31,299192,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/04/30,-29481,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,218390,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,255151,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,241982,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,-59749,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,2144802,2021/06/30,USD,,,,,,,,,,,
3536-AFA,USD,en,0,Agriculture and Foods Authority (AFA) Trade Services Automation,"The project seeks to increase efficiency in the administration of agricultural trade documents regulated by AFA. The efficiency gains are to be realised through reduction in time taken and costs incurred in the administration (by AFA) and acquisition (by traders) of agricultural trade regulatory documents, as well as increase the number of applications AFA is able to process in a give time period",,,,2,2016/06/01,,2016/06/01,2021/08/31,4,23,TradeMark East Africa,,KE,100,298,,1,,33120,50,,,3,2019/10/31,442267,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
